"signature","CFU-E_Cord_Blood_1","CFU-E_Cord_Blood_2","CFU-E_Cord_Blood_3","CFU-E_Cord_Blood_4","CFU-E_Cord_Blood_5","CFU-E_Cord_Blood_6","Pro Eb_Cord_Blood_1","Pro Eb_Cord_Blood_2","Pro Eb_Cord_Blood_3","Pro Eb_Cord_Blood_4","Pro Eb_Cord_Blood_5","Pro Eb_Cord_Blood_6","Baso Eb_Cord_Blood_1","Baso Eb_Cord_Blood_2","Baso Eb_Cord_Blood_3","Baso Eb_Cord_Blood_4","Baso Eb_Cord_Blood_5","Baso Eb_Cord_Blood_6","Poly Eb_Cord_Blood_1","Poly Eb_Cord_Blood_2","Poly Eb_Cord_Blood_3","Poly Eb_Cord_Blood_4","Poly Eb_Cord_Blood_5","Poly Eb_Cord_Blood_6","Ortho Eb_Cord_Blood_3","Ortho Eb_Cord_Blood_4","Ortho Eb_Cord_Blood_6","ARG1+ Ortho Eb_Cord_Blood_1","ARG1+ Ortho Eb_Cord_Blood_2","ARG1+ Ortho Eb_Cord_Blood_3","ARG1+ Ortho Eb_Cord_Blood_4","ARG1+ Ortho Eb_Cord_Blood_5","ARG1+ Ortho Eb_Cord_Blood_6","CD4 T cells_Cord_Blood_1","CD4 T cells_Cord_Blood_2","CD4 T cells_Cord_Blood_3","CD4 T cells_Cord_Blood_4","CD4 T cells_Cord_Blood_5","CD4 T cells_Cord_Blood_6","CD8 T cells_Cord_Blood_1","CD8 T cells_Cord_Blood_2","CD8 T cells_Cord_Blood_3","CD8 T cells_Cord_Blood_4","CD8 T cells_Cord_Blood_5","CD8 T cells_Cord_Blood_6","Regulatory T cells_Cord_Blood_1","Regulatory T cells_Cord_Blood_2","Regulatory T cells_Cord_Blood_3","Regulatory T cells_Cord_Blood_4","Regulatory T cells_Cord_Blood_5","Regulatory T cells_Cord_Blood_6","B cells_Cord_Blood_1","B cells_Cord_Blood_2","B cells_Cord_Blood_3","B cells_Cord_Blood_4","B cells_Cord_Blood_5","B cells_Cord_Blood_6","NK cells_Cord_Blood_1","NK cells_Cord_Blood_2","NK cells_Cord_Blood_3","NK cells_Cord_Blood_4","NK cells_Cord_Blood_5","NK cells_Cord_Blood_6","Monocytes_Cord_Blood_1","Monocytes_Cord_Blood_2","Monocytes_Cord_Blood_3","Monocytes_Cord_Blood_4","Monocytes_Cord_Blood_5","Monocytes_Cord_Blood_6","Dendritic cells_Cord_Blood_1","Dendritic cells_Cord_Blood_2","Dendritic cells_Cord_Blood_3","Dendritic cells_Cord_Blood_4","Dendritic cells_Cord_Blood_5","Dendritic cells_Cord_Blood_6","HSPC_Cord_Blood_1","HSPC_Cord_Blood_2","HSPC_Cord_Blood_3","HSPC_Cord_Blood_4","HSPC_Cord_Blood_5","HSPC_Cord_Blood_6","padj"
"GOBP_RESPONSE_TO_ORGANOPHOSPHORUS",0.547498329599497,0.545138245527351,0.547440885962287,0.541776972324384,0.539174712974972,0.564148292261133,0.53307359967923,0.52473212027275,0.540500564548533,0.534913277530358,0.536119099983082,0.531414260359069,0.535506249113045,0.55959343823671,0.54213313764307,0.536265798969934,0.528910665962114,0.537606034855465,0.554536470878883,0.625054042369217,0.561284046692607,0.554695825396321,0.543190661478599,0.539371539853617,0.395590142671855,0.570061701536944,0.606217820225602,0.545208898321739,0.504431474275832,0.508231068542353,0.55742666184715,0.52164096651775,0.557924021128217,0.583311195495341,0.62453523562473,0.589072584037107,0.603588529692609,0.59641158668396,0.591966654937419,0.606969982113035,0.605724520677272,0.613281014847286,0.619794550506545,0.618584398740041,0.608963161222445,0.605554283970397,0.630878608829322,0.618933744055339,0.6186567769131,0.613921314310419,0.592011706408594,0.602737117328557,0.600843060959792,0.596832933969385,0.595175097276265,0.62073065283182,0.607885560445328,0.598482427614554,0.614203658116943,0.6181753161145,0.611115412991248,0.662823653744536,0.607155569505545,0.714728032366895,0.711473273307142,0.718764290987528,0.717545940632841,0.645729108764128,0.717942386239314,0.642946979522855,0.616083009079118,0.663091961658916,0.681452658884566,0.610894941634241,0.630816665528933,0.616587404525148,0.647191761977754,0.630448082617527,0.66083009079118,0.616227122063698,0.622635646346736,0
"GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT",0.516228422598432,0.518652849740933,0.532154244719012,0.489154659663567,0.49951065054692,0.523996113989637,0.500135504036754,0.499157224861867,0.50721664303589,0.498523301317307,0.496556495993306,0.502854854104172,0.509420691109968,0.516062176165803,0.508020861739842,0.506053519052111,0.478334292842065,0.519492585313561,0.518227239082161,0.484067357512953,0.539000431778929,0.505444508760289,0.522901554404145,0.51126599110459,0.466839378238342,0.507099935440083,0.500094206311823,0.512452896844089,0.556800518134715,0.538820247110403,0.544270789093689,0.541968911917098,0.53917548997522,0.478305449778388,0.505958549222798,0.467446603990341,0.472309081653289,0.478594559585492,0.466457737727405,0.458348064614447,0.445659299989426,0.458404932117794,0.468155420214324,0.506365655070318,0.475276288598041,0.453672660774154,0.499654576856649,0.480521373056995,0.464398477979275,0.582037996545769,0.458541251494619,0.475271403898347,0.482642487046632,0.481970668305963,0.467868739205527,0.49559585492228,0.468683394800552,0.462820455057445,0.442264988897113,0.449018102731402,0.472959039001882,0.469919401266552,0.471148985291874,0.641459827590108,0.605947285424645,0.644179869437534,0.630481378149772,0.47979274611399,0.65921197552029,0.566109279321715,0.475777202072539,0.578870213572602,0.643834196891192,0.3360103626943,0.596113989637306,0.495567069660334,0.521855864342911,0.533786293870369,0.509974093264249,0.458894645941278,0.491645077720207,0
"GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION",0.525856861821507,0.519639773007649,0.526175767237943,0.5031230037618,0.491709844559585,0.592422279792746,0.500970298623453,0.491036914411025,0.497193709204242,0.499678266947016,0.501319473497892,0.50001193073357,0.499916940236523,0.51419493596637,0.505235887646578,0.501934929515589,0.483784302437152,0.523119528318742,0.482377251418702,0.513860103626943,0.495282815198618,0.504406262794539,0.430362694300518,0.526929249392453,0.75699481865285,0.507614759390157,0.596561469618464,0.479904616109279,0.545919689119171,0.534416102032682,0.481517030493502,0.385952792170409,0.481707591799955,0.530863349772146,0.519576856649395,0.518488734672825,0.512157337219925,0.445369170984456,0.51887694470287,0.536903383114904,0.535909908004653,0.505056732471962,0.514634023169611,0.616580310880829,0.527628859804127,0.525678146906431,0.536787564766839,0.51377914507772,0.513811528497409,0.559844559585492,0.55841371064169,0.526727115716753,0.479620034542314,0.488504434881883,0.49706390328152,0.439637305699482,0.492832092675973,0.664353833445971,0.654932853970604,0.648519158191006,0.680990127084783,0.622049510650547,0.661336933518208,0.6103581691065,0.544341818727942,0.580445558444474,0.60701474691112,0.56099185788305,0.59669485600452,0.557701365991521,0.522711571675302,0.539972197649438,0.67419689119171,0.485751295336788,0.57022088901009,0.615745538284398,0.571620348563354,0.584974093264249,0.530958549222798,0.518134715025907,0.490463082901554,0
"GOBP_HOST_MEDIATED_PERTURBATION_OF_VIRAL_TRANSCRIPTION",0.528796652905156,0.576930668640513,0.53684734954165,0.536624316842927,0.525532527345999,0.587402849740933,0.511865773158062,0.515700986820889,0.52040718985423,0.515035933247027,0.517034081034982,0.508402645214071,0.509118116257301,0.554365040570926,0.514262339787292,0.513174964144044,0.47914028017655,0.521779524745399,0.505563779916112,0.472150259067358,0.514540155440415,0.539925738730217,0.517512953367876,0.551121096794901,0.35440414507772,0.569734642189078,0.658360810174282,0.514007300989166,0.487564766839378,0.533499402152252,0.554149324726068,0.490155440414508,0.503852218968236,0.58578406891816,0.607288428324698,0.614599207558671,0.610542263195699,0.534067357512953,0.615970500954101,0.599959361983135,0.603151105001586,0.618265888371483,0.603916815643022,0.56680236861584,0.608901135104376,0.573453215483084,0.552964881980426,0.546583549222798,0.582302461139896,0.510103626943005,0.582184137106417,0.496662965704416,0.531001727115717,0.485518573812242,0.513671848013817,0.461787564766839,0.510855940448447,0.684504017421341,0.661013006238765,0.690862278513401,0.711023896063723,0.625158318940702,0.67220515746386,0.665393578749689,0.610880829015544,0.649686687491816,0.66686373499845,0.519541080680977,0.659630505779932,0.508172397550636,0.513212435233161,0.539264501453305,0.586528497409326,0.582642487046632,0.593209708208345,0.548157743235463,0.604262835609986,0.561550493694398,0.640155440414508,0.475993091537133,0.562580958549223,0
"GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE",0.506447590812114,0.463311127559832,0.52020725388601,0.518244729931152,0.534340817501439,0.525226683937824,0.501361241623357,0.502771268247587,0.503336839835608,0.50227498591865,0.494599813342773,0.50917984728661,0.494806127964772,0.532075471698113,0.508327652031633,0.497942966418152,0.542621377854538,0.517688047168126,0.485152973106341,0.50038860103627,0.502407167530225,0.507776538521269,0.413678756476684,0.519482782337567,0.663730569948187,0.523724941647768,0.487235044747998,0.49988813000471,0.490932642487047,0.45701474691112,0.505189841161981,0.52964881980426,0.509596756026132,0.57058024845496,0.558696027633852,0.577938245844372,0.568370072315707,0.560265544041451,0.584388050984999,0.580952961495479,0.562926932431003,0.583419689119171,0.572909533476755,0.583419689119171,0.583485579082932,0.563578177384944,0.589407023603915,0.567859455958549,0.57634795984456,0.544732297063903,0.590410522120367,0.530884529977794,0.487931778929188,0.560735926934223,0.542811744386874,0.48199481865285,0.538418897210218,0.667291432004205,0.662387649360262,0.680218128318301,0.658675534245869,0.631980426021877,0.690040004511288,0.589734597370862,0.648554479237065,0.609195488299882,0.584179177184359,0.517542561065877,0.629974236924521,0.591403674046161,0.535492227979275,0.616327562239353,0.596165803108808,0.717616580310881,0.611862557949277,0.602158894645941,0.54086198775318,0.585932153680712,0.630958549222798,0.520034542314335,0.563018134715026,0
"GOBP_POSITIVE_REGULATION_OF_GLIAL_CELL_PROLIFERATION",0.504056412956139,0.531803602269924,0.52850737345556,0.499918376038044,0.519142199194013,0.461301813471503,0.498026153466568,0.502893814632468,0.504092153493326,0.507104815379489,0.493718018858816,0.505619375511317,0.499936057166212,0.513197771043113,0.517337060267248,0.50588877547065,0.494012665515256,0.506038949437199,0.524802615346657,0.469818652849741,0.535416666666667,0.506550521664243,0.483212435233161,0.530780870282911,0.627461139896373,0.520271813802579,0.523410268487989,0.497491756947716,0.459650259067358,0.47893583100837,0.498046377304001,0.429936672423719,0.488195539535932,0.460446969224046,0.469749568221071,0.477891355824913,0.476667898660381,0.431379533678756,0.476893772197285,0.471018998272884,0.453251559691234,0.467859251000197,0.480525002777525,0.471243523316062,0.464659019437539,0.51278573605608,0.494242947610823,0.498267487046632,0.481796470207254,0.546804835924007,0.476500597847748,0.543338267949667,0.516753022452504,0.563361728286643,0.591474956822107,0.481865284974093,0.57380817702559,0.507761507847113,0.486792851855768,0.511287021045225,0.532906709973449,0.50880829015544,0.516260540160416,0.674858022037695,0.616385071712848,0.634606535605395,0.644714583056552,0.546928201332346,0.655360922490494,0.579109750353274,0.568523316062176,0.58690762037154,0.586735751295337,0.5,0.592323425143169,0.512233736327001,0.512246820536976,0.555978101476195,0.544883419689119,0.558721934369603,0.514362046632124,0
"GOBP_REGULATION_OF_GLIAL_CELL_PROLIFERATION",0.504056412956139,0.531803602269924,0.52850737345556,0.499918376038044,0.519142199194013,0.461301813471503,0.498026153466568,0.502893814632468,0.504092153493326,0.507104815379489,0.493718018858816,0.505619375511317,0.499936057166212,0.513197771043113,0.517337060267248,0.50588877547065,0.494012665515256,0.506038949437199,0.524802615346657,0.469818652849741,0.535416666666667,0.506550521664243,0.483212435233161,0.530780870282911,0.627461139896373,0.520271813802579,0.523410268487989,0.497491756947716,0.459650259067358,0.47893583100837,0.498046377304001,0.429936672423719,0.488195539535932,0.460446969224046,0.469749568221071,0.477891355824913,0.476667898660381,0.431379533678756,0.476893772197285,0.471018998272884,0.453251559691234,0.467859251000197,0.480525002777525,0.471243523316062,0.464659019437539,0.51278573605608,0.494242947610823,0.498267487046632,0.481796470207254,0.546804835924007,0.476500597847748,0.543338267949667,0.516753022452504,0.563361728286643,0.591474956822107,0.481865284974093,0.57380817702559,0.507761507847113,0.486792851855768,0.511287021045225,0.532906709973449,0.50880829015544,0.516260540160416,0.674858022037695,0.616385071712848,0.634606535605395,0.644714583056552,0.546928201332346,0.655360922490494,0.579109750353274,0.568523316062176,0.58690762037154,0.586735751295337,0.5,0.592323425143169,0.512233736327001,0.512246820536976,0.555978101476195,0.544883419689119,0.558721934369603,0.514362046632124,0
"GOBP_HINDBRAIN_DEVELOPMENT",0.493521930675238,0.522945965951147,0.52414308489438,0.491983107388743,0.510391479562464,0.528141191709845,0.497517386606079,0.494752004815858,0.505399577912956,0.500321733052984,0.50515560132591,0.501148759203709,0.502057377157247,0.465343630853456,0.511525088628306,0.498861008101508,0.529572059105738,0.485724495265321,0.532247717739946,0.510362694300518,0.492756908462867,0.504918750264715,0.584663212435233,0.502228437800908,0.56580310880829,0.503709712128987,0.517946302402261,0.496484926990108,0.508873056994819,0.501315265045835,0.487734647073813,0.504490500863558,0.483802658256364,0.608908171546289,0.589369602763385,0.636042013457436,0.612494159652438,0.619980569948187,0.640781208618828,0.616253174845068,0.607074124986782,0.629664852102053,0.595715541011423,0.63160621761658,0.632444817155351,0.593660469369095,0.65146804835924,0.580764248704663,0.612823834196891,0.631519861830743,0.639904344360303,0.446200345423143,0.462629533678756,0.459532800562044,0.470645941278066,0.531217616580311,0.480295042649954,0.46336261920853,0.494871523739029,0.515480074202009,0.472196014744928,0.523056994818653,0.480374569603206,0.428458945177274,0.443170383720057,0.463666972185331,0.442482618130286,0.456550703182828,0.441821420704318,0.435162505887894,0.451208981001727,0.473284468595981,0.437823834196891,0.52279792746114,0.419525497682029,0.481059297639609,0.539519547809703,0.482842897643953,0.47759067357513,0.355958549222798,0.491483160621762,0
"GOBP_PLASMA_MEMBRANE_ORGANIZATION",0.518087720880122,0.553661499186791,0.515481060228142,0.536529680365297,0.544410818081376,0.594979463899697,0.513276615130586,0.518821095988217,0.522517881004836,0.521255721970373,0.513274954147903,0.512055714838328,0.512474023909554,0.49599066800447,0.525485243588868,0.514536723474496,0.507245680613601,0.522556166793387,0.528462314454532,0.498919152615651,0.556303141663064,0.538726143312706,0.520795503674881,0.563483045043597,0.537397319498487,0.560133099621669,0.477105687222419,0.483792202177416,0.51599654128837,0.519638165552562,0.510882892843727,0.523946774271029,0.505629805071524,0.652112991525115,0.628066003746938,0.65525565708674,0.647248072367606,0.604409857328145,0.666675732752197,0.668765629900901,0.648234910047028,0.670418164803231,0.656443915187402,0.715428324377741,0.679107032630345,0.68097199969482,0.696113753182495,0.679988110678772,0.665697281668828,0.588485372532065,0.691303335661312,0.588351553332098,0.58497261853293,0.612287219620861,0.618751981553538,0.62948551664505,0.598670510518675,0.665417269748178,0.677078094532236,0.65612239996157,0.649671013716545,0.670725849065667,0.672019144699585,0.630457807305207,0.634078334805792,0.639931887104905,0.629943722031919,0.523994811932555,0.650785202659883,0.655602719805054,0.635177979535956,0.631056699672055,0.586165153480329,0.524210981409425,0.663731312717592,0.580583177210933,0.558464017607986,0.588576462814771,0.547611327280588,0.606715665081424,0.619892996108949,0
"GOBP_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE",0.559562204789946,0.559014267185473,0.55903920981742,0.574690996097105,0.555987894509295,0.541450497189797,0.55791806169467,0.565339691048072,0.566074531310227,0.574178242253025,0.577065089837886,0.571823730857624,0.562260109635878,0.572596236203901,0.574333856691014,0.574626986360299,0.552897471617748,0.580191421798828,0.582623062195047,0.499459576307825,0.584080919440842,0.595452548149248,0.524167747514051,0.607080411219387,0.62862083873757,0.605582559474232,0.581142160908698,0.547876626184019,0.596952010376135,0.589510791845422,0.603552266944498,0.574530431858577,0.569334010037783,0.52199849983592,0.516414468943652,0.514851136503689,0.514793498506598,0.512267617812365,0.511160634603322,0.534957571441893,0.534459179261847,0.528334619404905,0.533653752963376,0.505002779321845,0.534086052945278,0.544492764680451,0.560935773646539,0.565472330306961,0.530658911586684,0.62977374261421,0.539845023113506,0.492197311263459,0.497658164000576,0.504187825628174,0.511070759475429,0.512429744920017,0.492394421505937,0.599251865636572,0.572284426092097,0.558408458898443,0.614728992306087,0.517533746457222,0.566439868626529,0.661395529728495,0.640695000532591,0.667326881025627,0.665864807239645,0.587795688963004,0.682885371040323,0.59619541720709,0.606103184896959,0.591703310029209,0.746303501945525,0.583225248594898,0.641966459599063,0.530455877407888,0.484317887041622,0.495745947841976,0.430231301340251,0.545035307681222,0.527683203631647,0
"GOBP_CELL_SURFACE_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.492177439304928,0.488440079879769,0.516063054973561,0.483100284869913,0.50463563433732,0.510862516212711,0.497710651292707,0.499803563836371,0.509266392215936,0.49628242634428,0.490240149519459,0.501133467585956,0.497453270539676,0.485671634485965,0.508476118961476,0.497079286220247,0.497205809354534,0.50573967231689,0.485465176126655,0.526913099870298,0.522670773886727,0.490800368960655,0.504885430177259,0.494863583669066,0.384781668828361,0.496373463504653,0.486656447745942,0.502623511378375,0.561067877215737,0.524543549835379,0.491562302878243,0.517749915934092,0.499990601327093,0.457233603675402,0.447679780948263,0.45539768336747,0.448895848207714,0.473384133160398,0.453134854055855,0.442550630282377,0.447673751731562,0.449689974661654,0.44679828985925,0.437681427953801,0.436357456847324,0.474771750464129,0.450977566412067,0.452618352788586,0.443508835927367,0.518446462026229,0.462682496923742,0.530716653284747,0.514663496181006,0.541486220111822,0.541686121919585,0.462710765239948,0.544679115763003,0.50725389574992,0.491692915817429,0.488356204597738,0.498297530935896,0.454100014411298,0.513175266668992,0.612078681913695,0.598914766568294,0.610799733416992,0.613594288691565,0.510283490828238,0.627263885792191,0.584306095979248,0.586936157947831,0.570951040249702,0.577086035451794,0.497189796800692,0.600848749630236,0.518230292549359,0.540246826239044,0.555702387653052,0.550205361003026,0.625018014123072,0.507498378728923,0
"GOBP_ORGANIC_ACID_TRANSPORT",0.571324457813428,0.563588514109347,0.584435096153846,0.552126934297311,0.557806069958848,0.548448350694444,0.56514623947222,0.568880148301829,0.574352479449815,0.565882551144628,0.556662640901771,0.565206010903996,0.569501504924135,0.576077699161426,0.575857775950292,0.568722868754041,0.56878000685871,0.567004909003831,0.575975529100529,0.573857060185185,0.585618007330247,0.571779285245736,0.552777777777778,0.574601565060636,0.332465277777778,0.58716054313099,0.578466961279461,0.576642071759259,0.593713831018518,0.549601584757835,0.576749392835458,0.492026748971193,0.598782206119163,0.501635012271307,0.514732831790123,0.49918169725155,0.505539160248741,0.502911603009259,0.504168866195816,0.510565314088598,0.502852182539683,0.494665304149086,0.51172805663851,0.520978009259259,0.502319832476986,0.52207584422658,0.538226594650206,0.52831127025463,0.507086859809028,0.59813850308642,0.511293625356125,0.563788304673721,0.519917052469136,0.551970535153798,0.566211419753086,0.494574652777778,0.549990902474527,0.524513553408481,0.529655612244898,0.531171410608139,0.541868925050673,0.489663708847737,0.533189880020866,0.67336598334142,0.65913513150832,0.662149852921514,0.66589629827477,0.577670304232804,0.693793001643048,0.60407460016835,0.603539737654321,0.584208446251129,0.65474537037037,0.513165509259259,0.624710648148148,0.549961419753086,0.593342276936027,0.584730957372467,0.564633969907407,0.627314814814815,0.541187427662037,0
"GOBP_FC_RECEPTOR_MEDIATED_STIMULATORY_SIGNALING_PATHWAY",0.510726398801473,0.548185205772754,0.50961122751006,0.518735675070625,0.523466397655762,0.499297449200173,0.506349613696833,0.506543387277036,0.51659107549903,0.510372689957851,0.501910615935316,0.51151102464332,0.500419687813872,0.50229629085807,0.519466630259176,0.502399427285655,0.49717378424685,0.517681172383977,0.525549173409096,0.444444444444444,0.522679780948263,0.516211061515825,0.528750540423692,0.529810344761621,0.343277129269347,0.522798628118055,0.550092363321935,0.487963290492473,0.530696065715521,0.541737337457182,0.519543846966185,0.499255416246337,0.527190360721066,0.54638788617505,0.5512177547197,0.562557099064309,0.554420884008056,0.549502810203199,0.572427540727973,0.564354924849317,0.55994070780063,0.562423725010535,0.564851264443956,0.50873942313631,0.574266085883009,0.571005315225961,0.513570639381275,0.583157695633377,0.551526021400778,0.595474852284191,0.562140410389438,0.590477219854652,0.554618821155786,0.579942403658027,0.591895085747226,0.603220925205361,0.604643962263795,0.66853762915343,0.652390657949302,0.649469183840131,0.689166575251714,0.577220540904069,0.67966229954502,0.615316504209169,0.626603256953452,0.625012291224768,0.627207422927267,0.627262059168674,0.651878436834959,0.623039735880203,0.635574290243551,0.654877521537861,0.638910505836576,0.621703415477735,0.662650465333242,0.583033097948792,0.587843414691664,0.595404155348359,0.57592952875054,0.605130422251045,0.583711629917856,0
"GOBP_NEGATIVE_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION",0.488440331384556,0.504885270170244,0.462973296133918,0.502019305841437,0.466004605641911,0.501360103626943,0.492640692640693,0.478571582138327,0.485170108919366,0.493514174243072,0.506664950278377,0.491408167439324,0.492542419807776,0.473135203832242,0.493819880010908,0.495950538162366,0.545499904049127,0.509272824727533,0.497847273624476,0.451424870466321,0.481228411053541,0.491573463596448,0.527668393782383,0.509986702737402,0.455440414507772,0.488448741081627,0.533160621761658,0.580764248704663,0.645336787564767,0.600757273814269,0.599728191624904,0.633736327000576,0.580265825636405,0.454196579062363,0.464343696027634,0.448242796520761,0.452577423831407,0.467130829015544,0.437251373430486,0.438244437671442,0.427672623453526,0.436876106775103,0.439005544950459,0.408623242042931,0.440989547455749,0.449588540079244,0.463327576280944,0.4733646373057,0.480727817357513,0.485405872193437,0.442734157034675,0.454274611398964,0.467055267702936,0.426626855185738,0.459108808290155,0.447668393782383,0.436554517274928,0.456838627318465,0.470730675689965,0.458933026290539,0.446403990410641,0.411139896373057,0.451568667776797,0.424519763784872,0.428640084103026,0.426484727184303,0.4239404809353,0.314137675795707,0.419407545037495,0.461351860574658,0.500647668393782,0.408985214204474,0.392642487046632,0.54740932642487,0.439105535860376,0.414018422567645,0.402661328308997,0.45007332095024,0.46619170984456,0.467357512953368,0.450728626943005,7.40459417401413e-198
"GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR",0.500609204889361,0.488419492310543,0.510492533838837,0.519262773247102,0.508838929720901,0.500054042369217,0.50318254094862,0.498614183229195,0.507839619149181,0.506457155751031,0.488679969816833,0.502815891869752,0.498088577780858,0.535602704973529,0.518914829226113,0.509447846014018,0.559270468046949,0.491651385720888,0.514792168488666,0.54074794638997,0.491947686986597,0.514880352845132,0.562991785559879,0.522625100910973,0.635538261997406,0.525739361768253,0.516369924930236,0.505797272334237,0.510268050151319,0.476404270178589,0.514327429425981,0.534995436422155,0.515028477978909,0.564931581058345,0.565744343565355,0.564204290915209,0.586526560915278,0.611057068741894,0.581509491908235,0.565979162957877,0.560823032196017,0.574548369972692,0.583697197550248,0.618306466555494,0.582395557654774,0.540271101955698,0.536724792237114,0.559784370946822,0.572977464332036,0.463179132439833,0.578462868735242,0.604435591789677,0.598573281452659,0.63248257820572,0.597256088773598,0.66061392131431,0.621675096332293,0.514484608106669,0.500701447894333,0.536663410780719,0.510628870347785,0.555939856847769,0.527429166438319,0.581276891388525,0.586138837196188,0.599936631907863,0.585695492958787,0.532826879130381,0.610834206402293,0.560468498211689,0.630025940337224,0.597133909082281,0.567747514051016,0.599654128837008,0.61084943227069,0.6174040447711,0.669555476948473,0.688887257421139,0.682501080847384,0.531056348176971,0.699038045827929,0
"GOBP_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL",0.502161203624172,0.490254132741179,0.48902949382224,0.496433387749308,0.435261945883708,0.535621761658031,0.494999940626274,0.494513361855825,0.495772595704644,0.49401402531989,0.474022463231745,0.491808699209163,0.494968292264895,0.505885228272558,0.5007192527952,0.492447637383226,0.490424102859336,0.516196176523137,0.485331852948433,0.430181347150259,0.464281088082902,0.489586480495828,0.474922279792746,0.498019166399193,0.629015544041451,0.489307884586734,0.48860103626943,0.517969853980217,0.520919689119171,0.500099641291351,0.481236728106685,0.51986183074266,0.47456634377112,0.459922591922093,0.463868739205527,0.457503575363984,0.449291836065802,0.49300518134715,0.454909377355544,0.453959158793051,0.433763349899545,0.46211385846396,0.458704764213354,0.509511472982976,0.467698942765581,0.461429442243219,0.423431203223949,0.459310233160622,0.453521696891192,0.459326424870466,0.435791151853328,0.46574142610412,0.440565630397237,0.472213928163695,0.454977547495682,0.54300518134715,0.451157318370025,0.613064504017421,0.580099397271862,0.570549478666923,0.593565849508932,0.552705814622913,0.59345929557562,0.454653030748693,0.430900352932342,0.457301584332504,0.452127895133076,0.472020725388601,0.445380364513997,0.410032972209138,0.385492227979275,0.4685959812966,0.510569948186528,0.496113989637306,0.447627488410145,0.435924006908463,0.481394253414979,0.399169029230619,0.456541450777202,0.377720207253886,0.423380829015544,0
"GOBP_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY",0.507433986312377,0.518948926720948,0.532323634914308,0.525438285187025,0.564622913068509,0.533581606217617,0.501470885103924,0.518478704878206,0.512788061339832,0.505630475875919,0.495729411386091,0.506425552222525,0.498073145328218,0.532212337471894,0.517933596945732,0.50526404196762,0.467702936096718,0.508879757012685,0.522187268689859,0.464896373056995,0.536852331606218,0.51341841848908,0.498963730569948,0.53310559860608,0.598963730569948,0.524191759506034,0.492416391898257,0.48700541686293,0.527914507772021,0.458190514149063,0.511500891871231,0.515831894070236,0.482496057670647,0.479059242149947,0.509628670120898,0.490879891215155,0.519904950522667,0.47645725388601,0.487951839955453,0.483435944325917,0.490514962461669,0.495556502918607,0.512087789998889,0.487046632124352,0.488852616131061,0.490155440414508,0.458261370178469,0.482836787564767,0.494102169689119,0.496113989637306,0.46175368672778,0.479101899827288,0.520077720207254,0.485711776587336,0.521962003454231,0.398445595854922,0.500880150236441,0.456835623638958,0.485989214338585,0.466967312735879,0.481503106230506,0.458578008059873,0.478663597221577,0.679770120143901,0.609686866411354,0.610684424159668,0.642675257960232,0.533234641006662,0.647541972742858,0.529415920866698,0.497020725388601,0.525300139011753,0.570673575129534,0.444300518134715,0.599850013635124,0.513672999424295,0.534055581723975,0.523482256330042,0.543264248704663,0.363730569948187,0.503562176165803,1.59861314199083e-291
"GOBP_NEUTROPHIL_MEDIATED_CYTOTOXICITY",0.487489955944695,0.495978287688132,0.485870864886409,0.4953474341685,0.501554404145078,0.473607512953368,0.494940698841948,0.487953905359792,0.492461237904201,0.493050742993975,0.496537186625044,0.484261658031088,0.493773154557081,0.499178805357317,0.504485955822198,0.502044112516636,0.485703319900211,0.46515097373593,0.49973476437207,0.542098445595855,0.517810880829015,0.485598396182462,0.510777202072539,0.51492961621349,0.430051813471503,0.483060471121853,0.551860574658502,0.60363283089967,0.527137305699482,0.595117576723794,0.586630425549987,0.617501439263097,0.568438837576031,0.44895748798302,0.457210708117444,0.450334091388648,0.443766344256236,0.459067357512953,0.435051168349642,0.418114396017474,0.440477952839167,0.442326359283794,0.427152077083901,0.46039970392302,0.431210877834017,0.473742761353246,0.465284974093264,0.423267487046632,0.461856379533679,0.38454231433506,0.435344758868075,0.440815445349124,0.423855785837651,0.418775796961447,0.431039723661485,0.366450777202073,0.442014163857275,0.428874371104603,0.423770751824046,0.436518902322011,0.430050524579177,0.436096718480138,0.417956917197959,0.458623888499219,0.453713298791019,0.453304277884813,0.466155174704397,0.425240562546262,0.454071810981391,0.438883655204899,0.404922279792746,0.449488184001011,0.43440414507772,0.51580310880829,0.429329151895282,0.462406447898676,0.447833254828073,0.43573174308339,0.387111398963731,0.370466321243523,0.42464378238342,4.66299497263188e-242
