Cells,BACH2(+),BCL6(+),EGR1(+),FOSB(+),FOXO1(+),FOXP1(+),IKZF1(+),IRF4(+),IRF8(+),JUN(+),JUNB(+),MYC(+),PAX5(+),PRDM1(+),RUNX3(+),STAT1(+),STAT3(+),STAT4(+),STAT5A(+),TBX21(+)
119968,0.04779411764705882,0.045454545454545456,0.04561824729891957,0.03239556692242114,0.07647058823529412,0.050980392156862744,0.0213903743315508,0.01680672268907563,0.024623803009575923,0.03721488595438175,0.0533515731874145,0.03342245989304813,0.05042016806722689,0.03221288515406162,0.02295552367288379,0.10504201680672269,0.03860294117647059,0.0392156862745098,0.14186851211072665,0.029411764705882353
122496,0.0625,0.06951871657754011,0.03241296518607443,0.03665814151747655,0.041176470588235294,0.023529411764705882,0.0,0.012004801920768308,0.01094391244870041,0.007202881152460984,0.01094391244870041,0.0106951871657754,0.046218487394957986,0.046218487394957986,0.03012912482065997,0.07983193277310924,0.058823529411764705,0.041176470588235294,0.10380622837370242,0.029411764705882353
127396,0.0661764705882353,0.040106951871657755,0.04921968787515006,0.03836317135549872,0.06470588235294118,0.029411764705882353,0.0,0.03721488595438175,0.027359781121751026,0.026410564225690276,0.038303693570451436,0.014705882352941176,0.03361344537815126,0.022408963585434174,0.040172166427546625,0.09663865546218488,0.03308823529411765,0.021568627450980392,0.13494809688581316,0.01764705882352941
130824,0.0,0.03208556149732621,0.024009603841536616,0.05541346973572037,0.09019607843137255,0.07450980392156863,0.017825311942959002,0.056422569027611044,0.02051983584131327,0.04201680672268908,0.013679890560875513,0.0,0.01680672268907563,0.05182072829131653,0.09469153515064563,0.0,0.07904411764705882,0.043137254901960784,0.0,0.14705882352941177
131331,0.04411764705882353,0.053475935828877004,0.031212484993997598,0.029838022165387893,0.0,0.00392156862745098,0.0,0.04441776710684274,0.03556771545827633,0.0024009603841536613,0.0,0.0,0.0546218487394958,0.05322128851540616,0.010043041606886656,0.0546218487394958,0.02389705882352941,0.021568627450980392,0.10726643598615918,0.0
131798,0.07352941176470588,0.053475935828877004,0.022809123649459785,0.02557544757033248,0.045098039215686274,0.013725490196078431,0.026737967914438502,0.026410564225690276,0.015047879616963064,0.025210084033613446,0.017783857729138167,0.020053475935828877,0.01680672268907563,0.03081232492997199,0.02582496413199426,0.09243697478991597,0.05698529411764706,0.011764705882352941,0.1314878892733564,0.029411764705882353
138904,0.1875,0.01871657754010695,0.07322929171668667,0.06990622335890878,0.06666666666666667,0.047058823529411764,0.016042780748663103,0.0468187274909964,0.057455540355677154,0.05162064825930372,0.06155950752393981,0.03877005347593583,0.06722689075630252,0.023809523809523808,0.05308464849354376,0.07983193277310924,0.07352941176470588,0.0,0.10726643598615918,0.026470588235294117
139861,0.10661764705882353,0.029411764705882353,0.07563025210084033,0.0886615515771526,0.10980392156862745,0.11764705882352941,0.06417112299465241,0.026410564225690276,0.03283173734610123,0.028811524609843937,0.06703146374829001,0.03208556149732621,0.07563025210084033,0.058823529411764705,0.07173601147776183,0.1092436974789916,0.10661764705882353,0.027450980392156862,0.0657439446366782,0.061764705882352944
143199,0.1323529411764706,0.034759358288770054,0.08283313325330131,0.06820119352088662,0.08627450980392157,0.043137254901960784,0.0017825311942959,0.01680672268907563,0.036935704514363885,0.04561824729891957,0.06155950752393981,0.05614973262032086,0.07563025210084033,0.0014005602240896359,0.09038737446197992,0.0546218487394958,0.08088235294117647,0.047058823529411764,0.1384083044982699,0.09705882352941177
145117,0.0,0.053475935828877004,0.04921968787515006,0.042625745950554135,0.03137254901960784,0.043137254901960784,0.044563279857397504,0.030012004801920768,0.02188782489740082,0.03841536614645858,0.0560875512995896,0.03609625668449198,0.10504201680672269,0.02100840336134454,0.0,0.13025210084033614,0.03676470588235294,0.0,0.12802768166089964,0.0
145848,0.03676470588235294,0.045454545454545456,0.025210084033613446,0.0196078431372549,0.0,0.0,0.017825311942959002,0.030012004801920768,0.023255813953488372,0.012004801920768308,0.013679890560875513,0.013368983957219251,0.04201680672268908,0.022408963585434174,0.00860832137733142,0.06302521008403361,0.01838235294117647,0.03333333333333333,0.14186851211072665,0.029411764705882353
149839,0.0,0.040106951871657755,0.0468187274909964,0.043478260869565216,0.023529411764705882,0.03529411764705882,0.0071301247771836,0.026410564225690276,0.028727770177838577,0.02040816326530612,0.028727770177838577,0.022727272727272728,0.04201680672268908,0.04061624649859944,0.03873744619799139,0.12605042016806722,0.04044117647058824,0.013725490196078431,0.1522491349480969,0.047058823529411764
159007,0.0625,0.0374331550802139,0.05282112845138055,0.043478260869565216,0.056862745098039215,0.03529411764705882,0.026737967914438502,0.022809123649459785,0.023255813953488372,0.0,0.017783857729138167,0.0066844919786096255,0.09243697478991597,0.04201680672268908,0.043041606886657105,0.0546218487394958,0.06066176470588235,0.0,0.10034602076124567,0.03823529411764706
160232,0.08455882352941177,0.12032085561497326,0.03361344537815126,0.0392156862745098,0.01568627450980392,0.01568627450980392,0.017825311942959002,0.027611044417767107,0.023255813953488372,0.008403361344537815,0.024623803009575923,0.013368983957219251,0.04201680672268908,0.07983193277310924,0.011477761836441894,0.058823529411764705,0.03860294117647059,0.049019607843137254,0.16262975778546712,0.03235294117647059
160531,0.029411764705882353,0.08021390374331551,0.05042016806722689,0.030690537084398978,0.03725490196078431,0.06274509803921569,0.012477718360071301,0.01920768307322929,0.008207934336525308,0.0,0.009575923392612859,0.0,0.037815126050420166,0.05742296918767507,0.02295552367288379,0.07142857142857142,0.04595588235294118,0.041176470588235294,0.10034602076124567,0.01764705882352941
